"Step","CIFAR100_CNN_FedAvg_sgd_lr0.005_20classes - Global/Averaged Grads Angle","CIFAR100_CNN_FedAvg_sgd_lr0.005_20classes - Global/Averaged Grads Angle__MIN","CIFAR100_CNN_FedAvg_sgd_lr0.005_20classes - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedSTGM_sgd_lr0.005 - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedSTGM_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.005 - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedALA_sgd_lr0.005 - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedALA_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedALA_sgd_lr0.005 - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle__MAX"
"537","-0.14033700246363878","-0.14033700246363878","-0.14033700246363878","-0.23837608397006987","-0.23837608397006987","-0.23837608397006987","-0.24262709897448076","-0.24262709897448076","-0.24262709897448076","-0.23265738040208817","-0.23265738040208817","-0.23265738040208817"
"538","-0.13097946876659988","-0.13097946876659988","-0.13097946876659988","-0.23732455670833588","-0.23732455670833588","-0.23732455670833588","-0.2427496307180263","-0.2427496307180263","-0.2427496307180263","-0.23581749349832534","-0.23581749349832534","-0.23581749349832534"
"539","-0.13541726842522622","-0.13541726842522622","-0.13541726842522622","-0.2359966054558754","-0.2359966054558754","-0.2359966054558754","-0.2427383628775715","-0.2427383628775715","-0.2427383628775715","-0.20382477194070817","-0.20382477194070817","-0.20382477194070817"
"540","-0.12777970172464848","-0.12777970172464848","-0.12777970172464848","-0.24172387570142745","-0.24172387570142745","-0.24172387570142745","-0.24277341378037817","-0.24277341378037817","-0.24277341378037817","-0.23030417561531066","-0.23030417561531066","-0.23030417561531066"
"541","-0.12569866329431534","-0.12569866329431534","-0.12569866329431534","-0.242119400203228","-0.242119400203228","-0.242119400203228","-0.24260492974426598","-0.24260492974426598","-0.24260492974426598","-0.23445812463760377","-0.23445812463760377","-0.23445812463760377"
"542","-0.13534478694200516","-0.13534478694200516","-0.13534478694200516","-0.23769815415143966","-0.23769815415143966","-0.23769815415143966","-0.24269399597033042","-0.24269399597033042","-0.24269399597033042","-0.2337200865149498","-0.2337200865149498","-0.2337200865149498"
"543","-0.1396643878892064","-0.1396643878892064","-0.1396643878892064","-0.2398153603076935","-0.2398153603076935","-0.2398153603076935","-0.24260926408169325","-0.24260926408169325","-0.24260926408169325","-0.1579448714852333","-0.1579448714852333","-0.1579448714852333"
"544","-0.12623470053076744","-0.12623470053076744","-0.12623470053076744","-0.22374544739723207","-0.22374544739723207","-0.22374544739723207","-0.24266950312012342","-0.24266950312012342","-0.24266950312012342","-0.22403144985437393","-0.22403144985437393","-0.22403144985437393"
"545","-0.13853095592930914","-0.13853095592930914","-0.13853095592930914","-0.23677025139331817","-0.23677025139331817","-0.23677025139331817","-0.24267265180824324","-0.24267265180824324","-0.24267265180824324","-0.23256872743368148","-0.23256872743368148","-0.23256872743368148"
"546","-0.1222779791802168","-0.1222779791802168","-0.1222779791802168","-0.23692734092473983","-0.23692734092473983","-0.23692734092473983","-0.2408248679013923","-0.2408248679013923","-0.2408248679013923","-0.23486831188201904","-0.23486831188201904","-0.23486831188201904"
"547","-0.13869744958356023","-0.13869744958356023","-0.13869744958356023","-0.24089192375540733","-0.24089192375540733","-0.24089192375540733","-0.24271765997400507","-0.24271765997400507","-0.24271765997400507","-0.23556412607431412","-0.23556412607431412","-0.23556412607431412"
"548","-0.1471116106957197","-0.1471116106957197","-0.1471116106957197","-0.24198774695396424","-0.24198774695396424","-0.24198774695396424","-0.24271124211663847","-0.24271124211663847","-0.24271124211663847","-0.23653432875871658","-0.23653432875871658","-0.23653432875871658"
"549","-0.14720704923383893","-0.14720704923383893","-0.14720704923383893","-0.24112925827503204","-0.24112925827503204","-0.24112925827503204","-0.24277358502076823","-0.24277358502076823","-0.24277358502076823","-0.23812999725341796","-0.23812999725341796","-0.23812999725341796"
"550","-0.1400378830730915","-0.1400378830730915","-0.1400378830730915","-0.2410933181643486","-0.2410933181643486","-0.2410933181643486","-0.2427977181978349","-0.2427977181978349","-0.2427977181978349","-0.23725765198469162","-0.23725765198469162","-0.23725765198469162"
"551","-0.10835719928145408","-0.10835719928145408","-0.10835719928145408","-0.19332208745181562","-0.19332208745181562","-0.19332208745181562","-0.2426484457017068","-0.2426484457017068","-0.2426484457017068","-0.23740050941705704","-0.23740050941705704","-0.23740050941705704"
"552","-0.12978533767163752","-0.12978533767163752","-0.12978533767163752","-0.23137369826436044","-0.23137369826436044","-0.23137369826436044","-0.24272874864400365","-0.24272874864400365","-0.24272874864400365","-0.23775707483291625","-0.23775707483291625","-0.23775707483291625"
"553","-0.14508585073053837","-0.14508585073053837","-0.14508585073053837","-0.23777545094490052","-0.23777545094490052","-0.23777545094490052","-0.24272676576874802","-0.24272676576874802","-0.24272676576874802","-0.23754168599843978","-0.23754168599843978","-0.23754168599843978"
"554","-0.1321417648345232","-0.1321417648345232","-0.1321417648345232","-0.24013951271772385","-0.24013951271772385","-0.24013951271772385","-0.24263355243856494","-0.24263355243856494","-0.24263355243856494","-0.21333797872066498","-0.21333797872066498","-0.21333797872066498"
"555","-0.1240499135106802","-0.1240499135106802","-0.1240499135106802","-0.24207514449954032","-0.24207514449954032","-0.24207514449954032","-0.24269968715379947","-0.24269968715379947","-0.24269968715379947","-0.23642553985118867","-0.23642553985118867","-0.23642553985118867"
"556","-0.15285484530031682","-0.15285484530031682","-0.15285484530031682","-0.24205223023891448","-0.24205223023891448","-0.24205223023891448","-0.24267795120176744","-0.24267795120176744","-0.24267795120176744","-0.23414984345436096","-0.23414984345436096","-0.23414984345436096"
"557","-0.12975864578038454","-0.12975864578038454","-0.12975864578038454","-0.2415420189499855","-0.2415420189499855","-0.2415420189499855","-0.24263220291468315","-0.24263220291468315","-0.24263220291468315","-0.2365913838148117","-0.2365913838148117","-0.2365913838148117"
"558","-0.12465700544416905","-0.12465700544416905","-0.12465700544416905","-0.24185241386294365","-0.24185241386294365","-0.24185241386294365","-0.2426844305038685","-0.2426844305038685","-0.2426844305038685","-0.2381156265735626","-0.2381156265735626","-0.2381156265735626"
"559","-0.0920127596706152","-0.0920127596706152","-0.0920127596706152","-0.239317537099123","-0.239317537099123","-0.239317537099123","-0.24255856715753907","-0.24255856715753907","-0.24255856715753907","-0.1383858799934387","-0.1383858799934387","-0.1383858799934387"
"560","-0.13890529796481133","-0.13890529796481133","-0.13890529796481133","-0.23651845157146453","-0.23651845157146453","-0.23651845157146453","-0.2425356656778604","-0.2425356656778604","-0.2425356656778604","-0.22397349178791046","-0.22397349178791046","-0.22397349178791046"
"561","-0.15506250448524952","-0.15506250448524952","-0.15506250448524952","-0.24231157451868057","-0.24231157451868057","-0.24231157451868057","-0.24263460206566378","-0.24263460206566378","-0.24263460206566378","-0.2175687573850155","-0.2175687573850155","-0.2175687573850155"
"562","-0.14233405366539956","-0.14233405366539956","-0.14233405366539956","-0.2401820346713066","-0.2401820346713066","-0.2401820346713066","-0.24262810291256756","-0.24262810291256756","-0.24262810291256756","-0.22967180758714675","-0.22967180758714675","-0.22967180758714675"
"563","-0.12867579343728722","-0.12867579343728722","-0.12867579343728722","-0.22939651161432267","-0.22939651161432267","-0.22939651161432267","-0.24260210584616287","-0.24260210584616287","-0.24260210584616287","-0.21255300492048262","-0.21255300492048262","-0.21255300492048262"
"564","-0.12787488289177418","-0.12787488289177418","-0.12787488289177418","-0.2405320443212986","-0.2405320443212986","-0.2405320443212986","-0.24262849587830715","-0.24262849587830715","-0.24262849587830715","-0.23093585968017577","-0.23093585968017577","-0.23093585968017577"
"565","-0.14720283597707748","-0.14720283597707748","-0.14720283597707748","-0.2299588218331337","-0.2299588218331337","-0.2299588218331337","-0.24268187542911618","-0.24268187542911618","-0.24268187542911618","-0.22997675687074662","-0.22997675687074662","-0.22997675687074662"
"566","-0.14657487533986568","-0.14657487533986568","-0.14657487533986568","-0.23995570689439774","-0.23995570689439774","-0.23995570689439774","-0.24258036017417908","-0.24258036017417908","-0.24258036017417908","-0.2338009148836136","-0.2338009148836136","-0.2338009148836136"
"567","-0.12497645244002342","-0.12497645244002342","-0.12497645244002342","-0.24277199804782867","-0.24277199804782867","-0.24277199804782867","-0.24264451758936048","-0.24264451758936048","-0.24264451758936048","-0.23726696223020555","-0.23726696223020555","-0.23726696223020555"
"568","-0.1353505127131939","-0.1353505127131939","-0.1353505127131939","-0.24099874794483184","-0.24099874794483184","-0.24099874794483184","-0.24265788280172274","-0.24265788280172274","-0.24265788280172274","-0.2354980394244194","-0.2354980394244194","-0.2354980394244194"
"569","-0.1406888458877802","-0.1406888458877802","-0.1406888458877802","-0.2416733667254448","-0.2416733667254448","-0.2416733667254448","-0.24252439822303132","-0.24252439822303132","-0.24252439822303132","-0.23941512405872345","-0.23941512405872345","-0.23941512405872345"
"570","-0.14345426624640822","-0.14345426624640822","-0.14345426624640822","-0.2368519648909569","-0.2368519648909569","-0.2368519648909569","-0.24263741075992584","-0.24263741075992584","-0.24263741075992584","-0.20808086842298507","-0.20808086842298507","-0.20808086842298507"
"571","-0.1379861503839493","-0.1379861503839493","-0.1379861503839493","-0.23647111654281616","-0.23647111654281616","-0.23647111654281616","-0.24263506307033822","-0.24263506307033822","-0.24263506307033822","-0.23172952830791474","-0.23172952830791474","-0.23172952830791474"
"572","-0.13380764592438937","-0.13380764592438937","-0.13380764592438937","-0.23543106019496918","-0.23543106019496918","-0.23543106019496918","-0.2426593123120256","-0.2426593123120256","-0.2426593123120256","-0.20722165629267691","-0.20722165629267691","-0.20722165629267691"
"573","-0.13426160695962608","-0.13426160695962608","-0.13426160695962608","-0.19005145225673914","-0.19005145225673914","-0.19005145225673914","-0.2426806928939186","-0.2426806928939186","-0.2426806928939186","-0.23433957546949385","-0.23433957546949385","-0.23433957546949385"
"574","-0.10768135488033295","-0.10768135488033295","-0.10768135488033295","-0.22829569876194","-0.22829569876194","-0.22829569876194","-0.24265578103950247","-0.24265578103950247","-0.24265578103950247","-0.23343662917613983","-0.23343662917613983","-0.23343662917613983"
"575","-0.09857908152043819","-0.09857908152043819","-0.09857908152043819","-0.2301901288330555","-0.2301901288330555","-0.2301901288330555","-0.24267377501819282","-0.24267377501819282","-0.24267377501819282","-0.23241011053323746","-0.23241011053323746","-0.23241011053323746"
"576","-0.12379132376518101","-0.12379132376518101","-0.12379132376518101","-0.23604744672775269","-0.23604744672775269","-0.23604744672775269","-0.2426286832196638","-0.2426286832196638","-0.2426286832196638","-0.23553113937377929","-0.23553113937377929","-0.23553113937377929"
"577","-0.13926159963011742","-0.13926159963011742","-0.13926159963011742","-0.23925648480653763","-0.23925648480653763","-0.23925648480653763","-0.24261211296543478","-0.24261211296543478","-0.24261211296543478","-0.2370113894343376","-0.2370113894343376","-0.2370113894343376"
"578","-0.14023059010505676","-0.14023059010505676","-0.14023059010505676","-0.24088629335165024","-0.24088629335165024","-0.24088629335165024","-0.24259578075725585","-0.24259578075725585","-0.24259578075725585","-0.23897944390773773","-0.23897944390773773","-0.23897944390773773"
"579","-0.13915003910660745","-0.13915003910660745","-0.13915003910660745","-0.2401142492890358","-0.2401142492890358","-0.2401142492890358","-0.24266244596801698","-0.24266244596801698","-0.24266244596801698","-0.22002099305391312","-0.22002099305391312","-0.22002099305391312"
"580","-0.13707053773105143","-0.13707053773105143","-0.13707053773105143","-0.23894538283348082","-0.23894538283348082","-0.23894538283348082","-0.2426529280957766","-0.2426529280957766","-0.2426529280957766","-0.23304626271128653","-0.23304626271128653","-0.23304626271128653"
"581","-0.12821155935525894","-0.12821155935525894","-0.12821155935525894","-0.23502854853868485","-0.23502854853868485","-0.23502854853868485","-0.2426758385496214","-0.2426758385496214","-0.2426758385496214","-0.23831035196781158","-0.23831035196781158","-0.23831035196781158"
"582","-0.14907753355801107","-0.14907753355801107","-0.14907753355801107","-0.24245007783174516","-0.24245007783174516","-0.24245007783174516","-0.2426696836017072","-0.2426696836017072","-0.2426696836017072","-0.23862822353839874","-0.23862822353839874","-0.23862822353839874"
"583","-0.15694113112986088","-0.15694113112986088","-0.15694113112986088","-0.23206594437360764","-0.23206594437360764","-0.23206594437360764","-0.23861955460160972","-0.23861955460160972","-0.23861955460160972","-0.24034265875816346","-0.24034265875816346","-0.24034265875816346"
"584","-0.1179347425699234","-0.1179347425699234","-0.1179347425699234","-0.24103871434926988","-0.24103871434926988","-0.24103871434926988","-0.24267973315436392","-0.24267973315436392","-0.24267973315436392","-0.20524081736803054","-0.20524081736803054","-0.20524081736803054"
"585","-0.14863257110118866","-0.14863257110118866","-0.14863257110118866","-0.23850273564457894","-0.23850273564457894","-0.23850273564457894","-0.2427707825321704","-0.2427707825321704","-0.2427707825321704","-0.23565222769975663","-0.23565222769975663","-0.23565222769975663"
"586","-0.1339438799303025","-0.1339438799303025","-0.1339438799303025","-0.24042332097887992","-0.24042332097887992","-0.24042332097887992","-0.2428357774624601","-0.2428357774624601","-0.2428357774624601","-0.23692760467529297","-0.23692760467529297","-0.23692760467529297"
"587","-0.13504202291369438","-0.13504202291369438","-0.13504202291369438","-0.2391519159078598","-0.2391519159078598","-0.2391519159078598","-0.24284841693006456","-0.24284841693006456","-0.24284841693006456","-0.23840465396642685","-0.23840465396642685","-0.23840465396642685"
"588","-0.14030874585732817","-0.14030874585732817","-0.14030874585732817","-0.24078054279088973","-0.24078054279088973","-0.24078054279088973","-0.2428170392056927","-0.2428170392056927","-0.2428170392056927","-0.20459850057959555","-0.20459850057959555","-0.20459850057959555"
"589","-0.11146720498800278","-0.11146720498800278","-0.11146720498800278","-0.23498581647872924","-0.23498581647872924","-0.23498581647872924","-0.24280882359016687","-0.24280882359016687","-0.24280882359016687","-0.23480016589164734","-0.23480016589164734","-0.23480016589164734"
"590","-0.1280058477073908","-0.1280058477073908","-0.1280058477073908","-0.24027203768491745","-0.24027203768491745","-0.24027203768491745","-0.2428544561727904","-0.2428544561727904","-0.2428544561727904","-0.23452257066965104","-0.23452257066965104","-0.23452257066965104"
"591","-0.147798390686512","-0.147798390686512","-0.147798390686512","-0.2368517816066742","-0.2368517816066742","-0.2368517816066742","-0.2428786371019669","-0.2428786371019669","-0.2428786371019669","-0.2359395891427994","-0.2359395891427994","-0.2359395891427994"
"592","-0.12237881720066071","-0.12237881720066071","-0.12237881720066071","-0.23811265230178832","-0.23811265230178832","-0.23811265230178832","-0.2428647892200388","-0.2428647892200388","-0.2428647892200388","-0.23460254222154617","-0.23460254222154617","-0.23460254222154617"
"593","-0.13894610926508905","-0.13894610926508905","-0.13894610926508905","-0.2315463125705719","-0.2315463125705719","-0.2315463125705719","-0.2428279860992916","-0.2428279860992916","-0.2428279860992916","-0.21236614435911177","-0.21236614435911177","-0.21236614435911177"
"594","-0.11928605977445841","-0.11928605977445841","-0.11928605977445841","-0.22727058976888656","-0.22727058976888656","-0.22727058976888656","-0.24288144931197167","-0.24288144931197167","-0.24288144931197167","-0.23423291966319085","-0.23423291966319085","-0.23423291966319085"
"595","-0.1520452667027712","-0.1520452667027712","-0.1520452667027712","-0.24053797274827957","-0.24053797274827957","-0.24053797274827957","-0.24289905023761094","-0.24289905023761094","-0.24289905023761094","-0.23896124809980393","-0.23896124809980393","-0.23896124809980393"
"596","-0.1466236172360368","-0.1466236172360368","-0.1466236172360368","-0.24084959626197816","-0.24084959626197816","-0.24084959626197816","-0.24282111885258928","-0.24282111885258928","-0.24282111885258928","-0.2366233453154564","-0.2366233453154564","-0.2366233453154564"
"597","-0.11044407859444619","-0.11044407859444619","-0.11044407859444619","-0.2410789355635643","-0.2410789355635643","-0.2410789355635643","-0.24293798087164759","-0.24293798087164759","-0.24293798087164759","-0.23535866141319275","-0.23535866141319275","-0.23535866141319275"
"598","-0.12753738574683665","-0.12753738574683665","-0.12753738574683665","-0.2428205579519272","-0.2428205579519272","-0.2428205579519272","-0.24294485311256722","-0.24294485311256722","-0.24294485311256722","-0.2385717198252678","-0.2385717198252678","-0.2385717198252678"
"599","-0.13981655351817607","-0.13981655351817607","-0.13981655351817607","-0.22860258147120477","-0.22860258147120477","-0.22860258147120477","-0.24296086600515993","-0.24296086600515993","-0.24296086600515993","-0.23542361110448837","-0.23542361110448837","-0.23542361110448837"
